# t	x	v	s	E_total
0.626	0.167898	-0.0718614	0	0.143531
0.627	0.167829	-0.0703582	0	0.143308
0.628	0.167776	-0.0536221	0	0.142182
0.629	0.167716	-0.0607999	0	0.142492
0.63	0.167656	-0.0612152	0	0.142416
0.631	0.167592	-0.0642493	0	0.1425
0.632	0.167525	-0.0681991	0	0.142649
0.633	0.167475	-0.0508771	0	0.141533
0.634	0.167424	-0.0520738	0	0.141509
0.635	0.16738	-0.0442643	0	0.14106
0.636	0.167363	-0.0177498	0	0.14021
0.637	0.167326	-0.0379161	0	0.140709
0.638	0.167312	-0.014867	0	0.140077
0.639	0.167308	-0.00468128	0	0.139971
0.64	0.167318	0.00875477	0	0.140015
0.641	0.167301	-0.0174599	0	0.140101
0.642	0.167282	-0.0198676	0	0.140114
0.643	0.167279	-0.00408338	0	0.13992
0.644	0.167251	-0.029235	0	0.140291
0.645	0.167216	-0.0352465	0	0.140427
0.646	0.167189	-0.0280943	0	0.140155
0.647	0.167147	-0.0428812	0	0.14061
0.648	0.167106	-0.0419789	0	0.140503
0.649	0.167078	-0.0284892	0	0.139981
0.65	0.167033	-0.0458021	0	0.140549
0.651	0.166998	-0.0361695	0	0.140095
0.652	0.16695	-0.0487101	0	0.140548
0.653	0.166906	-0.044341	0	0.140272
0.654	0.166838	-0.0688358	0	0.141544
0.655	0.166787	-0.0517684	0	0.14043
0.656	0.166734	-0.0541024	0	0.140465
0.657	0.166669	-0.0662836	0	0.141089
0.658	0.166607	-0.0622383	0	0.140727
0.659	0.166545	-0.0633474	0	0.140692
0.66	0.166485	-0.0609481	0	0.140443
0.661	0.166428	-0.057493	0	0.140144
0.662	0.166384	-0.0453462	0	0.139446
0.663	0.166333	-0.0513806	0	0.139653
0.664	0.166281	-0.0531094	0	0.139657
0.665	0.166246	-0.0353236	0	0.138813
0.666	0.166186	-0.0606143	0	0.139927
0.667	0.166152	-0.0354867	0	0.138662
0.668	0.16609	-0.0624149	0	0.139878
0.669	0.166031	-0.0601842	0	0.139642
0.67	0.165994	-0.0381586	0	0.138497
0.671	0.165945	-0.0489649	0	0.138888
0.672	0.1659	-0.0461526	0	0.138679
0.673	0.16587	-0.030986	0	0.138044
0.674	0.165854	-0.0166079	0	0.137676
0.675	0.165857	0.00232096	0	0.137546
0.676	0.165842	-0.0157541	0	0.137643
0.677	0.165841	-0.00197131	0	0.137519
0.678	0.165831	-0.0109299	0	0.13756
0.679	0.165828	-0.00429167	0	0.137503
0.68	0.165799	-0.0298639	0	0.137892
0.681	0.165773	-0.026505	0	0.137755
0.682	0.165768	-0.00606308	0	0.137413
0.683	0.165759	-0.009927	0	0.137429
0.684	0.165748	-0.0114966	0	0.137428
0.685	0.165734	-0.0148907	0	0.137449
0.686	0.165706	-0.0284295	0	0.137697
0.687	0.165681	-0.0264268	0	0.1376
0.688	0.165648	-0.0338639	0	0.137769
0.689	0.165621	-0.0273731	0	0.137526
0.69	0.165602	-0.0194622	0	0.13731
0.691	0.165587	-0.0165109	0	0.137231
0.692	0.165589	0.00147476	0	0.1371
0.693	0.165596	0.00632501	0	0.137131
0.694	0.165607	0.00966835	0	0.137175
0.695	0.165617	0.00898776	0	0.137185
0.696	0.165627	0.00972916	0	0.137209
0.697	0.165617	-0.0107507	0	0.137203
0.698	0.165587	-0.0311978	0	0.137582
0.699	0.165533	-0.054421	0	0.138487
0.7	0.165457	-0.0765984	0	0.139815
0.701	0.165376	-0.0826639	0	0.140162
0.702	0.165292	-0.0845515	0	0.140182
0.703	0.165208	-0.0851046	0	0.140089
0.704	0.165116	-0.0928151	0	0.140623
0.705	0.165029	-0.0872745	0	0.139982
0.706	0.164949	-0.0812757	0	0.139343
0.707	0.164846	-0.10307	0	0.141183
0.708	0.164732	-0.115407	0	0.142342
0.709	0.164608	-0.124474	0	0.143226
0.71	0.164475	-0.134064	0	0.144247
0.711	0.16435	-0.125958	0	0.142987
0.712	0.16421	-0.140475	0	0.144692
0.713	0.164088	-0.12313	0	0.142205
0.714	0.163961	-0.127731	0	0.142574
0.715	0.16383	-0.131941	0	0.142905
0.716	0.163686	-0.144887	0	0.144461
0.717	0.163541	-0.145873	0	0.144367
0.718	0.163379	-0.162673	0	0.146695
0.719	0.163208	-0.172194	0	0.148009
0.72	0.16303	-0.177874	0	0.148714
0.721	0.162865	-0.16605	0	0.146412
0.722	0.162681	-0.184601	0	0.149365
0.723	0.162481	-0.201545	0	0.15231
0.724	0.162254	-0.227707	0	0.157557
0.725	0.162046	-0.208183	0	0.152965
0.726	0.161822	-0.225203	0	0.15629
0.727	0.161594	-0.22861	0	0.156695
0.728	0.16135	-0.245242	0	0.160241
0.729	0.161088	-0.262123	0	0.164102
0.73	0.160828	-0.26147	0	0.163511
0.731	0.160579	-0.249388	0	0.160026
0.732	0.160336	-0.244286	0	0.158376
0.733	0.160134	-0.202894	0	0.148797
0.734	0.159927	-0.207735	0	0.14946
0.735	0.159723	-0.204406	0	0.148448
0.736	0.159522	-0.202082	0	0.147655
0.737	0.159315	-0.20803	0	0.148544
0.738	0.159098	-0.216958	0	0.150097
0.739	0.158893	-0.205844	0	0.147421
0.74	0.158678	-0.216182	0	0.149261
0.741	0.158465	-0.214173	0	0.14849
0.742	0.158239	-0.226545	0	0.150859
0.743	0.158022	-0.217855	0	0.148585
0.744	0.157794	-0.228879	0	0.150687
0.745	0.157573	-0.221059	0	0.14858
0.746	0.157341	-0.232896	0	0.150902
0.747	0.157102	-0.23985	0	0.152169
0.748	0.156875	-0.22832	0	0.149113
0.749	0.156637	-0.238048	0	0.15101
0.75	0.156392	-0.246376	0	0.152643
0.751	0.156132	-0.26025	0	0.155752
0.752	0.155861	-0.272395	0	0.158562
0.753	0.155565	-0.297021	0	0.165112
0.754	0.155264	-0.301507	0	0.165988
0.755	0.154977	-0.287361	0	0.161378
0.756	0.154708	-0.269829	0	0.156077
0.757	0.154452	-0.256588	0	0.152196
0.758	0.154202	-0.251054	0	0.150405
0.759	0.153963	-0.239873	0	0.147292
0.76	0.153724	-0.240065	0	0.14697
0.761	0.153473	-0.251373	0	0.149364
0.762	0.153218	-0.256022	0	0.150152
0.763	0.15297	-0.248653	0	0.147913
0.764	0.152713	-0.258014	0	0.149892
0.765	0.152468	-0.245601	0	0.146392
0.766	0.152228	-0.240093	0	0.14469
0.767	0.151994	-0.235072	0	0.143141
0.768	0.151764	-0.230794	0	0.141795
0.769	0.151536	-0.228468	0	0.140915
0.77	0.151285	-0.252349	0	0.146275
0.771	0.151062	-0.223936	0	0.139172
0.772	0.150823	-0.239635	0	0.14245
0.773	0.150588	-0.235172	0	0.141037
0.774	0.150355	-0.234264	0	0.140473
0.775	0.150111	-0.244738	0	0.142615
0.776	0.14987	-0.241536	0	0.141475
0.777	0.149643	-0.228202	0	0.138003
0.778	0.149413	-0.230433	0	0.138171
0.779	0.149189	-0.224947	0	0.136587
0.78	0.148968	-0.22128	0	0.13544
0.781	0.148767	-0.202062	0	0.131072
0.782	0.148564	-0.203799	0	0.131123
0.783	0.148364	-0.20044	0	0.130148
0.784	0.148184	-0.180824	0	0.126141
0.785	0.148019	-0.165689	0	0.123275
0.786	0.147844	-0.175614	0	0.12471
0.787	0.147676	-0.169435	0	0.123394
0.788	0.147504	-0.172239	0	0.12362
0.789	0.147356	-0.148799	0	0.119639
0.79	0.147205	-0.151615	0	0.11984
0.791	0.14705	-0.155868	0	0.120266
0.792	0.146887	-0.163716	0	0.12128
0.793	0.146742	-0.145238	0	0.118214
0.794	0.146588	-0.155444	0	0.119521
0.795	0.146449	-0.13984	0	0.117014
0.796	0.146333	-0.116705	0	0.113876
0.797	0.14625	-0.0836859	0	0.110447
0.798	0.146168	-0.0823085	0	0.110213
0.799	0.146112	-0.056827	0	0.108358
0.8	0.146052	-0.0606679	0	0.108496
0.801	0.146003	-0.0494343	0	0.107807
0.802	0.145941	-0.0631492	0	0.108488
0.803	0.145874	-0.0672314	0	0.108657
0.804	0.145812	-0.0631816	0	0.108302
0.805	0.14576	-0.0530141	0	0.107635
0.806	0.145692	-0.0680341	0	0.108446
0.807	0.145625	-0.0684521	0	0.108376
0.808	0.145572	-0.0533874	0	0.107381
0.809	0.145532	-0.0404965	0	0.106718
0.81	0.145471	-0.0622578	0	0.107747
0.811	0.145409	-0.0624196	0	0.107667
0.812	0.145336	-0.0735836	0	0.10832
0.813	0.145273	-0.0643116	0	0.107589
0.814	0.145239	-0.0348279	0	0.106078
0.815	0.145208	-0.03133	0	0.105917
0.816	0.145182	-0.027011	0	0.105753
0.817	0.145171	-0.0111579	0	0.105436
0.818	0.145167	-0.00523678	0	0.105381
0.819	0.145177	0.00908934	0	0.105422
0.82	0.145197	0.0199861	0	0.105611
0.821	0.145222	0.0241012	0	0.105738
0.822	0.145266	0.0429897	0	0.106435
0.823	0.145344	0.0770823	0	0.108595
0.824	0.145407	0.0624186	0	0.107664
0.825	0.14546	0.0520639	0	0.107148
0.826	0.145512	0.0522109	0	0.107232
0.827	0.145558	0.0450839	0	0.106952
0.828	0.145595	0.036107	0	0.106642
0.829	0.145639	0.0433967	0	0.106996
0.83	0.14568	0.0397137	0	0.106901
0.831	0.145696	0.0153402	0	0.106254
0.832	0.145713	0.0161611	0	0.106291
0.833	0.145716	0.00242234	0	0.106168
0.834	0.145729	0.012952	0	0.106269
0.835	0.145726	-0.00385435	0	0.106188
0.836	0.145738	0.0109108	0	0.106257
0.837	0.145759	0.0198832	0	0.106425
0.838	0.145769	0.00950565	0	0.106288
0.839	0.145773	0.00385854	0	0.106257
0.84	0.145766	-0.00842173	0	0.106274
0.841	0.145751	-0.0149307	0	0.106329
0.842	0.145726	-0.0259462	0	0.106517
0.843	0.145688	-0.0387126	0	0.106875
0.844	0.145644	-0.0447143	0	0.107061
0.845	0.145573	-0.0717646	0	0.108533
0.846	0.145521	-0.0529106	0	0.107282
0.847	0.145488	-0.0338242	0	0.106406
0.848	0.145464	-0.0249657	0	0.10611
0.849	0.145427	-0.0376011	0	0.106452
0.85	0.145404	-0.0240324	0	0.106
0.851	0.145386	-0.0182655	0	0.105852
0.852	0.145365	-0.0218911	0	0.105894
0.853	0.145353	-0.0126385	0	0.105717
0.854	0.145326	-0.0280414	0	0.105991
0.855	0.14532	-0.00662227	0	0.105611
0.856	0.145337	0.016805	0	0.105756
0.857	0.145342	0.00420295	0	0.105631
0.858	0.145358	0.0148708	0	0.105755
0.859	0.145379	0.0205479	0	0.105887
0.86	0.145401	0.0213504	0	0.105935
0.861	0.145446	0.0436352	0	0.106724
0.862	0.145504	0.0577312	0	0.107523
0.863	0.145564	0.0587935	0	0.107672
0.864	0.14562	0.055563	0	0.107569
0.865	0.145674	0.0534481	0	0.107533
0.866	0.145719	0.0439566	0	0.107136
0.867	0.145792	0.0723791	0	0.108896
0.868	0.145875	0.0823387	0	0.109787
0.869	0.145943	0.0677739	0	0.108794
0.87	0.146026	0.0819461	0	0.109976
0.871	0.146124	0.097542	0	0.111519
0.872	0.146196	0.0708645	0	0.109377
0.873	0.146295	0.098855	0	0.111898
0.874	0.146386	0.0897627	0	0.111173
0.875	0.146473	0.0867696	0	0.111037
0.876	0.146562	0.0878604	0	0.111262
0.877	0.146661	0.09866	0	0.112415
0.878	0.146764	0.102102	0	0.112911
0.879	0.146873	0.108205	0	0.113713
0.88	0.146987	0.112944	0	0.114404
0.881	0.147093	0.105238	0	0.113719
0.882	0.147189	0.0949999	0	0.112835
0.883	0.1473	0.110878	0	0.114634
0.884	0.147404	0.103452	0	0.113991
0.885	0.147504	0.0983755	0	0.113625
0.886	0.147625	0.120646	0	0.116243
0.887	0.147759	0.133189	0	0.118033
0.888	0.1479	0.140681	0	0.119268
0.889	0.148031	0.130243	0	0.118048
0.89	0.148184	0.152149	0	0.121367
0.891	0.148341	0.156596	0	0.122287
0.892	0.148511	0.169135	0	0.124581
0.893	0.148677	0.164881	0	0.124117
0.894	0.148823	0.145187	0	0.121281
0.895	0.148952	0.128307	0	0.119165
0.896	0.149081	0.128056	0	0.119325
0.897	0.149205	0.123984	0	0.118997
0.898	0.149355	0.148799	0	0.122605
0.899	0.149485	0.129577	0	0.120124
0.9	0.149595	0.108415	0	0.11777
0.901	0.149699	0.104097	0	0.117468
0.902	0.149795	0.0943989	0	0.116648
0.903	0.149884	0.0885245	0	0.116244
0.904	0.149973	0.0884331	0	0.11637
0.905	0.150066	0.091844	0	0.116816
0.906	0.150157	0.0911185	0	0.116888
0.907	0.150223	0.065073	0	0.114952
0.908	0.15029	0.0664434	0	0.115143
0.909	0.15038	0.0890119	0	0.117033
0.91	0.150469	0.0876117	0	0.117042
0.911	0.150572	0.102206	0	0.118582
0.912	0.150664	0.0914032	0	0.117675
0.913	0.150786	0.121659	0	0.121083
0.914	0.150918	0.131559	0	0.122536
0.915	0.151044	0.12444	0	0.121814
0.916	0.151149	0.104322	0	0.119671
0.917	0.151245	0.0956565	0	0.118951
0.918	0.151326	0.0805274	0	0.117741
0.919	0.151397	0.0698785	0	0.117047
0.92	0.151489	0.0915246	0	0.118933
0.921	0.151554	0.0639538	0	0.116888
0.922	0.15162	0.0654107	0	0.117083
0.923	0.151689	0.0684491	0	0.117391
0.924	0.151743	0.0528111	0	0.116524
0.925	0.151792	0.0481548	0	0.116363
0.926	0.151839	0.0460466	0	0.116335
0.927	0.151881	0.0411489	0	0.116185
0.928	0.151934	0.0527854	0	0.116813
0.929	0.152006	0.0707926	0	0.118034
0.93	0.152048	0.0418931	0	0.116471
0.931	0.152108	0.0587406	0	0.117409
0.932	0.152185	0.0767793	0	0.118749
0.933	0.152258	0.0720961	0	0.118512
0.934	0.152348	0.0885175	0	0.119967
0.935	0.152426	0.0773211	0	0.119157
0.936	0.152502	0.0751982	0	0.119111
0.937	0.152565	0.0627999	0	0.118353
0.938	0.152629	0.0634315	0	0.11849
0.939	0.152683	0.0531115	0	0.117971
0.94	0.152752	0.0683158	0	0.119
0.941	0.152803	0.0503711	0	0.118013
0.942	0.152845	0.0410366	0	0.11765
0.943	0.152883	0.0367974	0	0.117543
0.944	0.152899	0.0157987	0	0.117016
0.945	0.152907	0.00644455	0	0.116923
0.946	0.152902	-0.00575508	0	0.116911
0.947	0.152921	0.0185094	0	0.117095
0.948	0.152933	0.0118026	0	0.117013
0.949	0.152943	0.00866086	0	0.116995
0.95	0.1529	-0.0431956	0	0.117826
0.951	0.152873	-0.0286121	0	0.117259
0.952	0.152846	-0.0274376	0	0.117186
0.953	0.152798	-0.0487008	0	0.117922
0.954	0.152762	-0.0368868	0	0.117361
0.955	0.152734	-0.0286829	0	0.11705
0.956	0.152688	-0.0467529	0	0.117661
0.957	0.152649	-0.0395679	0	0.117292
0.958	0.152619	-0.0304536	0	0.116927
0.959	0.152602	-0.0184645	0	0.116607
0.96	0.152582	-0.020638	0	0.116619
0.961	0.152546	-0.036652	0	0.117023
0.962	0.152508	-0.0383446	0	0.117029
0.963	0.152468	-0.0411826	0	0.11708
0.964	0.152431	-0.0381601	0	0.116903
0.965	0.152399	-0.0326501	0	0.11666
0.966	0.152344	-0.0554797	0	0.117582
0.967	0.152286	-0.0586426	0	0.117675
0.968	0.15224	-0.0471924	0	0.116998
0.969	0.152185	-0.0552899	0	0.11733
0.97	0.15212	-0.0655074	0	0.117849
0.971	0.152075	-0.0463695	0	0.116709
0.972	0.151999	-0.0768746	0	0.118473
0.973	0.151912	-0.08786	0	0.119245
0.974	0.151805	-0.106862	0	0.120934
0.975	0.151688	-0.118296	0	0.122043
0.976	0.151583	-0.105575	0	0.12046
0.977	0.151495	-0.0885318	0	0.118673
0.978	0.15139	-0.105887	0	0.120201
0.979	0.151307	-0.0843658	0	0.118027
0.98	0.151243	-0.0644472	0	0.116449
0.981	0.151173	-0.0704625	0	0.116749
0.982	0.151101	-0.0728346	0	0.11681
0.983	0.151016	-0.0858381	0	0.117713
0.984	0.150927	-0.0898873	0	0.117934
0.985	0.150873	-0.0547081	0	0.11531
0.986	0.150797	-0.0763726	0	0.116616
0.987	0.150718	-0.0797988	0	0.116764
0.988	0.150639	-0.0795688	0	0.116627
0.989	0.150563	-0.0769165	0	0.116305
0.99	0.150496	-0.0676283	0	0.115533
0.991	0.150426	-0.0708438	0	0.11565
0.992	0.150362	-0.065416	0	0.115183
0.993	0.150299	-0.062891	0	0.114927
0.994	0.150242	-0.057904	0	0.11454
0.995	0.150192	-0.0507141	0	0.114075
0.996	0.150149	-0.0446206	0	0.113718
0.997	0.150102	-0.0467795	0	0.113748
0.998	0.150072	-0.0309296	0	0.113087
0.999	0.15003	-0.0431221	0	0.113475
1	0.149951	-0.0798459	0	0.115614
1.001	0.149878	-0.0730945	0	0.114989
1.002	0.149789	-0.0906965	0	0.116296
1.003	0.149698	-0.0913497	0	0.11622
1.004	0.149601	-0.0974858	0	0.116654
1.005	0.149513	-0.0884694	0	0.115685
1.006	0.14943	-0.0842117	0	0.115192
1.007	0.149344	-0.0863881	0	0.11525
1.008	0.149271	-0.0740842	0	0.114153
1.009	0.14924	-0.031631	0	0.111863
1.01	0.149223	-0.0180234	0	0.1115
1.011	0.14918	-0.0431741	0	0.112206
1.012	0.149131	-0.049779	0	0.11244
1.013	0.149072	-0.060365	0	0.112934
1.014	0.149036	-0.0361198	0	0.111712
1.015	0.148985	-0.0520924	0	0.11234
1.016	0.14894	-0.0463012	0	0.111987
1.017	0.148899	-0.0416967	0	0.111723
1.018	0.148863	-0.036328	0	0.111461
1.019	0.148829	-0.0342682	0	0.111338
1.02	0.148814	-0.0161256	0	0.110858
1.021	0.148785	-0.0294093	0	0.111118
1.022	0.148773	-0.0136452	0	0.110759
1.023	0.148755	-0.0183619	0	0.110809
1.024	0.148714	-0.0413698	0	0.111435
1.025	0.148671	-0.043764	0	0.111473
1.026	0.148629	-0.0432895	0	0.111389
1.027	0.148599	-0.0308555	0	0.110884
1.028	0.148583	-0.0167168	0	0.110524
1.029	0.148559	-0.0241516	0	0.110641
1.03	0.148536	-0.0235629	0	0.110593
1.031	0.148511	-0.0258931	0	0.110613
1.032	0.148491	-0.0210048	0	0.110468
1.033	0.148478	-0.0139326	0	0.110325
1.034	0.148469	-0.00944088	0	0.11026
1.035	0.148475	0.00510526	0	0.110237
1.036	0.148493	0.0168855	0	0.110393
1.037	0.148511	0.0178891	0	0.110438
1.038	0.148526	0.0144424	0	0.110405
1.039	0.148552	0.0248667	0	0.110648
1.04	0.148593	0.0406025	0	0.111224
1.041	0.148618	0.023735	0	0.110718
1.042	0.148648	0.029381	0	0.110913
1.043	0.148696	0.0474194	0	0.111677
1.044	0.14874	0.0429546	0	0.11154
1.045	0.14879	0.0497726	0	0.111931
1.046	0.148852	0.0613755	0	0.112669
1.047	0.148888	0.0350854	0	0.111454
1.048	0.14891	0.0205967	0	0.111082
1.049	0.148923	0.0124216	0	0.110967
1.05	0.148937	0.0136849	0	0.111005
1.051	0.148955	0.0172933	0	0.111088
1.052	0.148966	0.0103378	0	0.111008
1.053	0.148983	0.0156877	0	0.111102
1.054	0.148972	-0.0110105	0	0.111025
1.055	0.148937	-0.0364115	0	0.111574
1.056	0.148891	-0.0467838	0	0.111937
1.057	0.148837	-0.0543015	0	0.112237
1.058	0.148775	-0.0633174	0	0.112674
1.059	0.148712	-0.0635946	0	0.112598
1.06	0.14864	-0.0722606	0	0.11308
1.061	0.148572	-0.0693924	0	0.112775
1.062	0.148476	-0.0962908	0	0.114862
1.063	0.148388	-0.0893011	0	0.114082
1.064	0.148282	-0.106	0	0.115556
1.065	0.148162	-0.121198	0	0.117104
1.066	0.148037	-0.125157	0	0.117407
1.067	0.147915	-0.123076	0	0.116968
1.068	0.147783	-0.132517	0	0.11798
1.069	0.14766	-0.124239	0	0.116735
1.07	0.147525	-0.135736	0	0.11803
1.071	0.147392	-0.133988	0	0.117598
1.072	0.147263	-0.129058	0	0.11676
1.073	0.147129	-0.135329	0	0.117391
1.074	0.146997	-0.131852	0	0.116734
1.075	0.146863	-0.135031	0	0.116961
1.076	0.146727	-0.137117	0	0.117044
1.077	0.146586	-0.141181	0	0.117404
1.078	0.146455	-0.1325	0	0.116023
1.079	0.146312	-0.143326	0	0.117307
1.08	0.146169	-0.144016	0	0.117197
1.081	0.146016	-0.153724	0	0.118418
1.082	0.14586	-0.156793	0	0.118667
1.083	0.145703	-0.157035	0	0.118477
1.084	0.145542	-0.161911	0	0.11902
1.085	0.145391	-0.151874	0	0.117226
1.086	0.145243	-0.149235	0	0.116612
1.087	0.14509	-0.153428	0	0.117025
1.088	0.144918	-0.172513	0	0.119887
1.089	0.144726	-0.192733	0	0.123301
1.09	0.144531	-0.196189	0	0.123691
1.091	0.144325	-0.206708	0	0.125512
1.092	0.14413	-0.195003	0	0.122881
1.093	0.143936	-0.194881	0	0.122577
1.094	0.143761	-0.175532	0	0.118742
1.095	0.143561	-0.201171	0	0.123283
1.096	0.143378	-0.18394	0	0.119703
1.097	0.143199	-0.179505	0	0.118641
1.098	0.143002	-0.197083	0	0.121669
1.099	0.142808	-0.195633	0	0.121106
1.1	0.142621	-0.187132	0	0.119213
1.101	0.142436	-0.18568	0	0.118679
1.102	0.142263	-0.173594	0	0.116262
1.103	0.14208	-0.18423	0	0.117904
1.104	0.141906	-0.174171	0	0.115855
1.105	0.141718	-0.189455	0	0.118366
1.106	0.141526	-0.192416	0	0.11866
1.107	0.141348	-0.178922	0	0.115902
1.108	0.141187	-0.161047	0	0.112637
1.109	0.141029	-0.159182	0	0.112115
1.11	0.140873	-0.156302	0	0.111441
1.111	0.140708	-0.165977	0	0.112768
1.112	0.140519	-0.190071	0	0.116791
1.113	0.140349	-0.170019	0	0.112943
1.114	0.140179	-0.170706	0	0.112821
1.115	0.140026	-0.153718	0	0.109851
1.116	0.13987	-0.156665	0	0.11009
1.117	0.139713	-0.158081	0	0.110093
1.118	0.139564	-0.149817	0	0.108613
1.119	0.139414	-0.150581	0	0.108518
1.12	0.139245	-0.169674	0	0.11134
1.121	0.139081	-0.16415	0	0.110191
1.122	0.138889	-0.192665	0	0.115011
1.123	0.13872	-0.169813	0	0.110635
1.124	0.13854	-0.181092	0	0.112364
1.125	0.138351	-0.189203	0	0.113605
1.126	0.138151	-0.201414	0	0.115712
1.127	0.137924	-0.2273	0	0.120948
1.128	0.137702	-0.222315	0	0.119522
1.129	0.1375	-0.203213	0	0.115179
1.13	0.137299	-0.201714	0	0.114599
1.131	0.13709	-0.20961	0	0.115937
1.132	0.136867	-0.223683	0	0.11868
1.133	0.136663	-0.205102	0	0.114417
1.134	0.136468	-0.195586	0	0.112244
1.135	0.136294	-0.174347	0	0.108079
1.136	0.136129	-0.166036	0	0.106439
1.137	0.135976	-0.153631	0	0.104248
1.138	0.135831	-0.145854	0	0.102886
1.139	0.135685	-0.146225	0	0.102743
1.14	0.135535	-0.151031	0	0.103253
1.141	0.13539	-0.145721	0	0.102269
1.142	0.135243	-0.147719	0	0.102363
1.143	0.135095	-0.148488	0	0.102277
1.144	0.134948	-0.14714	0	0.10188
1.145	0.134804	-0.14487	0	0.101354
1.146	0.134684	-0.121028	0	0.0980224
1.147	0.134559	-0.125293	0	0.09838
1.148	0.134438	-0.122265	0	0.0978416
1.149	0.134315	-0.122705	0	0.0977315
1.15	0.134205	-0.111172	0	0.0962345
1.151	0.134073	-0.132637	0	0.0986742
1.152	0.133918	-0.155643	0	0.101783
1.153	0.133764	-0.154939	0	0.101467
1.154	0.133619	-0.144986	0	0.0997813
1.155	0.133483	-0.137289	0	0.0985124
1.156	0.133373	-0.11017	0	0.0950109
1.157	0.13328	-0.0940693	0	0.0932422
1.158	0.133209	-0.0712135	0	0.0912594
1.159	0.133142	-0.067686	0	0.0909251
1.16	0.133102	-0.0411364	0	0.0894267
1.161	0.133069	-0.0339772	0	0.0891134
1.162	0.133025	-0.0443825	0	0.089463
1.163	0.132988	-0.0370231	0	0.0891151
1.164	0.132963	-0.0259975	0	0.0887339
1.165	0.132937	-0.0267878	0	0.0887201
1.166	0.132912	-0.0260534	0	0.0886669
1.167	0.132901	-0.0116127	0	0.0883804
1.168	0.132872	-0.0296638	0	0.0887144
1.169	0.132824	-0.0487768	0	0.0894001
1.17	0.132747	-0.0768582	0	0.0910629
1.171	0.132682	-0.0659682	0	0.0901986
1.172	0.132624	-0.0585021	0	0.0896572
1.173	0.132561	-0.0642006	0	0.0899226
1.174	0.132509	-0.0526236	0	0.0891775
1.175	0.132422	-0.0877024	0	0.0915234
1.176	0.132324	-0.0985418	0	0.0924032
1.177	0.132218	-0.106309	0	0.0930591
1.178	0.132121	-0.0983164	0	0.0921122
1.179	0.132029	-0.0924263	0	0.0914293
1.18	0.131943	-0.08604	0	0.0907467
1.181	0.131851	-0.0933711	0	0.0912821
1.182	0.131753	-0.0979825	0	0.091595
1.183	0.131649	-0.105433	0	0.0922148
1.184	0.131572	-0.077438	0	0.089554
1.185	0.131503	-0.0693771	0	0.0888719
1.186	0.131414	-0.0894106	0	0.0903457
1.187	0.131328	-0.0867224	0	0.0899959
1.188	0.131225	-0.103548	0	0.0914615
1.189	0.131127	-0.0991283	0	0.0908845
1.19	0.131018	-0.109607	0	0.0918353
1.191	0.130916	-0.102279	0	0.0909259
1.192	0.130821	-0.0962015	0	0.0901977
1.193	0.130726	-0.0958851	0	0.0900428
1.194	0.130618	-0.107904	0	0.0911273
1.195	0.130527	-0.0918519	0	0.089405
1.196	0.130435	-0.0927944	0	0.0893718
1.197	0.130337	-0.0981402	0	0.089755
1.198	0.130241	-0.09671	0	0.0894905
1.199	0.130122	-0.119684	0	0.0918213
1.2	0.130009	-0.113705	0	0.0909765
1.201	0.129921	-0.0893301	0	0.0883868
1.202	0.129819	-0.102041	0	0.0894713
1.203	0.129752	-0.0677436	0	0.0864727
1.204	0.129686	-0.0665163	0	0.0863049
1.205	0.129623	-0.064225	0	0.0860726
1.206	0.129552	-0.0713474	0	0.0864638
1.207	0.129469	-0.0840892	0	0.087346
1.208	0.129397	-0.0726868	0	0.086359
1.209	0.129318	-0.079319	0	0.0867613
1.21	0.129259	-0.0595624	0	0.0853132
1.211	0.129217	-0.0421481	0	0.0843739
1.212	0.129143	-0.0755172	0	0.0862404
1.213	0.129062	-0.0807757	0	0.0865479
1.214	0.128974	-0.0892175	0	0.0871511
1.215	0.128911	-0.0636684	0	0.0851168
1.216	0.128843	-0.0683795	0	0.0853406
